PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32915243","Motile cilia genetics and cell biology: big results from little mice","Lee L, Ostrowski LE.","Cell Mol Life Sci. 2021 Feb;78(3):769-797. doi: 10.1007/s00018-020-03633-5. Epub 2020 Sep 11.","Lee L","Cell Mol Life Sci","2021","2020/09/11","PMC7902362","NIHMS1628446","10.1007/s00018-020-03633-5"
"36978151","Management of pulmonary aspergillosis in children: a systematic review","Terlizzi V, Motisi MA, Pellegrino R, Galli L, Taccetti G, Chiappini E.","Ital J Pediatr. 2023 Mar 28;49(1):39. doi: 10.1186/s13052-023-01440-9.","Terlizzi V","Ital J Pediatr","2023","2023/03/28","PMC10045112","","10.1186/s13052-023-01440-9"
"38169859","Multiomics insights on the onset, progression, and metastatic evolution of breast cancer","Alvarez-Frutos L, Barriuso D, Duran M, Infante M, Kroemer G, Palacios-Ramirez R, Senovilla L.","Front Oncol. 2023 Dec 19;13:1292046. doi: 10.3389/fonc.2023.1292046. eCollection 2023.","Alvarez-Frutos L","Front Oncol","2023","2024/01/03","PMC10758476","","10.3389/fonc.2023.1292046"
"32887458","Upper Respiratory Tract Microbiome and Otitis Media Intertalk: Lessons from the Literature","Folino F, Ruggiero L, Capaccio P, Coro I, Aliberti S, Drago L, Marchisio P, Torretta S.","J Clin Med. 2020 Sep 2;9(9):2845. doi: 10.3390/jcm9092845.","Folino F","J Clin Med","2020","2020/09/05","PMC7563526","","10.3390/jcm9092845"
"36639640","French national diagnosis and care protocol (PNDS, protocole national de diagnostic et de soins): cystic lymphatic malformations","Leboulanger N, Bisdorff A, Boccara O, Dompmartin A, Guibaud L, Labreze C, Lagier J, Lebrun-Vignes B, Herbreteau D, Joly A, Malloizel-Delaunay J, Martel A, Munck S, Saint-Aubin F, Maruani A.","Orphanet J Rare Dis. 2023 Jan 13;18(1):10. doi: 10.1186/s13023-022-02608-y.","Leboulanger N","Orphanet J Rare Dis","2023","2023/01/13","PMC9837920","","10.1186/s13023-022-02608-y"
"38439578","Clinical report and genetic analysis of rare premature infant nephronophthisis caused by biallelic TTC21B variants","Li Y, Dai L, Xu H, Huang J, Zhang J, Mei Z, Zhang R.","Mol Genet Genomic Med. 2024 Mar;12(3):e2399. doi: 10.1002/mgg3.2399.","Li Y","Mol Genet Genomic Med","2024","2024/03/05","PMC10912793","","10.1002/mgg3.2399"
"36047926","Hydroxyurea (hydroxycarbamide) for sickle cell disease","Rankine-Mullings AE, Nevitt SJ.","Cochrane Database Syst Rev. 2022 Sep 1;9(9):CD002202. doi: 10.1002/14651858.CD002202.pub3.","Rankine-Mullings AE","Cochrane Database Syst Rev","2022","2022/09/01","PMC9435593","","10.1002/14651858.CD002202.pub3"
"34843665","The role of growth and nutrition in the early origins of spirometric restriction in adult life: a longitudinal, multicohort, population-based study","Voraphani N, Stern DA, Zhai J, Wright AL, Halonen M, Sherrill DL, Hallberg J, Kull I, Bergström A, Murray CS, Lowe L, Custovic A, Morgan WJ, Martinez FD, Melén E, Simpson A, Guerra S.","Lancet Respir Med. 2022 Jan;10(1):59-71. doi: 10.1016/S2213-2600(21)00355-6. Epub 2021 Nov 26.","Voraphani N","Lancet Respir Med","2022","2021/11/29","PMC8855728","NIHMS1760075","10.1016/S2213-2600(21)00355-6"
"36959481","Regulated cell death pathways in kidney disease","Sanz AB, Sanchez-Niño MD, Ramos AM, Ortiz A.","Nat Rev Nephrol. 2023 May;19(5):281-299. doi: 10.1038/s41581-023-00694-0. Epub 2023 Mar 23.","Sanz AB","Nat Rev Nephrol","2023","2023/03/24","PMC10035496","","10.1038/s41581-023-00694-0"
"35655707","Trial Watch: combination of tyrosine kinase inhibitors (TKIs) and immunotherapy","Petrazzuolo A, Maiuri MC, Zitvogel L, Kroemer G, Kepp O.","Oncoimmunology. 2022 May 26;11(1):2077898. doi: 10.1080/2162402X.2022.2077898. eCollection 2022.","Petrazzuolo A","Oncoimmunology","2022","2022/06/03","PMC9154809","","10.1080/2162402X.2022.2077898"
"37705673","Can Treatable Traits Be the Approach to Addressing the Complexity and Heterogeneity of COPD?","Cazzola M, Rogliani P, Blasi F.","Int J Chron Obstruct Pulmon Dis. 2023 Sep 8;18:1959-1964. doi: 10.2147/COPD.S428391. eCollection 2023.","Cazzola M","Int J Chron Obstruct Pulmon Dis","2023","2023/09/14","PMC10497043","","10.2147/COPD.S428391"
"35768133","Pathogenesis of tuberculosis: the 1930 Lübeck disaster revisited","Donald P, Kaufmann S, Thee S, Mandalakas AM, Lange C.","Eur Respir Rev. 2022 Jun 28;31(164):220046. doi: 10.1183/16000617.0046-2022. Print 2022 Jun 30.","Donald P","Eur Respir Rev","2022","2022/06/29","PMC9488810","","10.1183/16000617.0046-2022"
"32250709","Immunoactive preparations and regulatory responses in the respiratory tract: potential for clinical application in chronic inflammatory airway diseases","Feleszko W, Rossi GA, Krenke R, Canonica GW, Van Gerven L, Kalyuzhin O.","Expert Rev Respir Med. 2020 Jun;14(6):603-619. doi: 10.1080/17476348.2020.1744436. Epub 2020 Apr 17.","Feleszko W","Expert Rev Respir Med","2020","2020/04/07","","","10.1080/17476348.2020.1744436"
"39024833","Multiple antimicrobial and immune-modulating activities of cysteamine in infectious diseases","Alonzi T, Aiello A, Sali M, Delogu G, Villella VR, Raia V, Nicastri E, Piacentini M, Goletti D.","Biomed Pharmacother. 2024 Sep;178:117153. doi: 10.1016/j.biopha.2024.117153. Epub 2024 Jul 17.","Alonzi T","Biomed Pharmacother","2024","2024/07/18","","","10.1016/j.biopha.2024.117153"
"38403876","Nanomedicine against biofilm infections: A roadmap of challenges and limitations","Blanco-Cabra N, Alcàcer-Almansa J, Admella J, Arévalo-Jaimes BV, Torrents E.","Wiley Interdiscip Rev Nanomed Nanobiotechnol. 2024 Jan-Feb;16(1):e1944. doi: 10.1002/wnan.1944.","Blanco-Cabra N","Wiley Interdiscip Rev Nanomed Nanobiotechnol","2024","2024/02/25","","","10.1002/wnan.1944"
"38030649","Trends and challenges in home enteral feeding methods for children with gastrointestinal disorders: an expert review on bolus feeding delivery methods","Romano C, Lionetti P, Spagnuolo MI, Amarri S, Diamanti A, Verduci E, Lezo A, Gatti S.","Expert Rev Gastroenterol Hepatol. 2024 Apr-May;18(4-5):193-202. doi: 10.1080/17474124.2023.2289530. Epub 2023 Dec 4.","Romano C","Expert Rev Gastroenterol Hepatol","2024","2023/11/29","","","10.1080/17474124.2023.2289530"
"36336872","Vitamin D in Prevention of Autoimmune Diseases","Dipasquale V, Lo Presti G, Milani GP, Corsello A, Agostoni C, Romano C.","Front Biosci (Landmark Ed). 2022 Oct 24;27(10):288. doi: 10.31083/j.fbl2710288.","Dipasquale V","Front Biosci (Landmark Ed)","2022","2022/11/07","","","10.31083/j.fbl2710288"
"35524448","Endoplasmic reticulum stress in liver diseases","Ajoolabady A, Kaplowitz N, Lebeaupin C, Kroemer G, Kaufman RJ, Malhi H, Ren J.","Hepatology. 2023 Feb 1;77(2):619-639. doi: 10.1002/hep.32562. Epub 2022 May 24.","Ajoolabady A","Hepatology","2023","2022/05/07","PMC9637239","NIHMS1805030","10.1002/hep.32562"
"36877640","Interventions for improving adherence to iron chelation therapy in people with sickle cell disease or thalassaemia","Geneen LJ, Dorée C, Estcourt LJ.","Cochrane Database Syst Rev. 2023 Mar 6;3(3):CD012349. doi: 10.1002/14651858.CD012349.pub3.","Geneen LJ","Cochrane Database Syst Rev","2023","2023/03/06","PMC9987409","","10.1002/14651858.CD012349.pub3"
"35802341","Inhaled nitric oxide for treating pain crises in people with sickle cell disease","Aboursheid T, Albaroudi O, Alahdab F.","Cochrane Database Syst Rev. 2022 Jul 8;7(7):CD011808. doi: 10.1002/14651858.CD011808.pub3.","Aboursheid T","Cochrane Database Syst Rev","2022","2022/07/08","PMC9266993","","10.1002/14651858.CD011808.pub3"
"25905351","Atypical Forms of Diabetes","Feingold KR.","2022 Feb 24. In: Feingold KR, Anawalt B, Blackman MR, Boyce A, Chrousos G, Corpas E, de Herder WW, Dhatariya K, Dungan K, Hofland J, Kalra S, Kaltsas G, Kapoor N, Koch C, Kopp P, Korbonits M, Kovacs CS, Kuohung W, Laferrère B, Levy M, McGee EA, McLachlan R, New M, Purnell J, Sahay R, Shah AS, Singer F, Sperling MA, Stratakis CA, Trence DL, Wilson DP, editors. Endotext [Internet]. South Dartmouth (MA): MDText.com, Inc.; 2000–.","Feingold KR","Endotext","2000","2022/02/24","","",""
"36603776","Impact of using less objective symptoms to define tolerated dose during food challenges: A data-driven approach","Turner PJ, Patel N, Blumchen K, Berkes S, Sampson HA, Beyer K.","J Allergy Clin Immunol. 2023 Jul;152(1):145-154. doi: 10.1016/j.jaci.2022.12.818. Epub 2023 Jan 2.","Turner PJ","J Allergy Clin Immunol","2023","2023/01/05","","","10.1016/j.jaci.2022.12.818"
"33922773","Does Post-Transplant Cytomegalovirus Increase the Risk of Invasive Aspergillosis in Solid Organ Transplant Recipients? A Systematic Review and Meta-Analysis","Chuleerarux N, Thongkam A, Manothummetha K, Nematollahi S, Dioverti-Prono V, Torvorapanit P, Langsiri N, Worasilchai N, Plongla R, Chindamporn A, Sanguankeo A, Permpalung N.","J Fungi (Basel). 2021 Apr 23;7(5):327. doi: 10.3390/jof7050327.","Chuleerarux N","J Fungi (Basel)","2021","2021/04/30","PMC8145336","","10.3390/jof7050327"
"32606598","The Use of Amikacin Liposome Inhalation Suspension (Arikayce) in the Treatment of Refractory Nontuberculous Mycobacterial Lung Disease in Adults","Khan O, Chaudary N.","Drug Des Devel Ther. 2020 Jun 10;14:2287-2294. doi: 10.2147/DDDT.S146111. eCollection 2020.","Khan O","Drug Des Devel Ther","2020","2020/07/02","PMC7293904","","10.2147/DDDT.S146111"
"39112694","Imaging findings of thoracic manifestations of Crohn's disease and ulcerative colitis","Cassius De Linval Q, Barat M, Aissaoui M, Talabard MP, Martin C, Malamut G, Canniff E, Soyer P, Revel MP, Chassagnon G.","Insights Imaging. 2024 Aug 7;15(1):197. doi: 10.1186/s13244-024-01742-4.","Cassius De Linval Q","Insights Imaging","2024","2024/08/07","PMC11306860","","10.1186/s13244-024-01742-4"
"39201522","Obesity-Associated Colorectal Cancer","Gonzalez-Gutierrez L, Motiño O, Barriuso D, de la Puente-Aldea J, Alvarez-Frutos L, Kroemer G, Palacios-Ramirez R, Senovilla L.","Int J Mol Sci. 2024 Aug 14;25(16):8836. doi: 10.3390/ijms25168836.","Gonzalez-Gutierrez L","Int J Mol Sci","2024","2024/08/29","PMC11354800","","10.3390/ijms25168836"
"32572772","Determining the Suitability of Registries for Embedding Clinical Trials in the United States: A Project of the Clinical Trials Transformation Initiative","Mikita JS, Mitchel J, Gatto NM, Laschinger J, Tcheng JE, Zeitler EP, Swern AS, Flick ED, Dowd C, Lystig T, Calvert SB.","Ther Innov Regul Sci. 2021 Jan;55(1):6-18. doi: 10.1007/s43441-020-00185-5. Epub 2020 Jun 22.","Mikita JS","Ther Innov Regul Sci","2021","2020/06/24","PMC7785536","","10.1007/s43441-020-00185-5"
"37539955","Interventions for chronic kidney disease in people with sickle cell disease","Roy NB, Carpenter A, Dale-Harris I, Dorée C, Estcourt LJ.","Cochrane Database Syst Rev. 2023 Aug 4;8(8):CD012380. doi: 10.1002/14651858.CD012380.pub3.","Roy NB","Cochrane Database Syst Rev","2023","2023/08/04","PMC10404133","","10.1002/14651858.CD012380.pub3"
"37880100","Immunosurveillance in clinical cancer management","Kroemer G, Chan TA, Eggermont AMM, Galluzzi L.","CA Cancer J Clin. 2024 Mar-Apr;74(2):187-202. doi: 10.3322/caac.21818. Epub 2023 Oct 25.","Kroemer G","CA Cancer J Clin","2024","2023/10/25","PMC10939974","NIHMS1939758","10.3322/caac.21818"
"37357988","Acyl coenzyme A binding protein (ACBP): An aging- and disease-relevant ""autophagy checkpoint""","Montégut L, Abdellatif M, Motiño O, Madeo F, Martins I, Quesada V, López-Otín C, Kroemer G.","Aging Cell. 2023 Sep;22(9):e13910. doi: 10.1111/acel.13910. Epub 2023 Jun 26.","Montégut L","Aging Cell","2023","2023/06/26","PMC10497816","","10.1111/acel.13910"
"37256125","Monoclonal antibodies for prophylaxis and therapy of respiratory syncytial virus, SARS-CoV-2, human immunodeficiency virus, rabies and bacterial infections: an update from the World Association of Infectious Diseases and Immunological Disorders and the Italian Society of Antinfective Therapy","Esposito S, Amirthalingam G, Bassetti M, Blasi F, De Rosa FG, Halasa NB, Hung I, Osterhaus A, Tan T, Torres JP, Vena A, Principi N.","Front Immunol. 2023 May 15;14:1162342. doi: 10.3389/fimmu.2023.1162342. eCollection 2023.","Esposito S","Front Immunol","2023","2023/05/31","PMC10226646","","10.3389/fimmu.2023.1162342"
"37107104","New Antibiotics for Staphylococcus aureus Infection: An Update from the World Association of Infectious Diseases and Immunological Disorders (WAidid) and the Italian Society of Anti-Infective Therapy (SITA)","Esposito S, Blasi F, Curtis N, Kaplan S, Lazzarotto T, Meschiari M, Mussini C, Peghin M, Rodrigo C, Vena A, Principi N, Bassetti M.","Antibiotics (Basel). 2023 Apr 12;12(4):742. doi: 10.3390/antibiotics12040742.","Esposito S","Antibiotics (Basel)","2023","2023/04/28","PMC10135047","","10.3390/antibiotics12040742"
"35863099","Primary palliative care for heart failure provided within ambulatory cardiology: A randomized pilot trial","Kavalieratos D, Harinstein ME, Rose B, Lowers J, Hoydich ZP, Bekelman DB, Allen LA, Rollman BL, Ernecoff NC, Moreines LT, Bakitas MA, Arnold RM.","Heart Lung. 2022 Nov-Dec;56:125-132. doi: 10.1016/j.hrtlng.2022.07.002. Epub 2022 Jul 18.","Kavalieratos D","Heart Lung","2022","2022/07/21","PMC9941979","NIHMS1871240","10.1016/j.hrtlng.2022.07.002"
"34982738","Evaluating Vitamin C in Septic Shock: A Randomized Controlled Trial of Vitamin C Monotherapy","Wacker DA, Burton SL, Berger JP, Hegg AJ, Heisdorffer J, Wang Q, Medcraft EJ, Reilkoff RA.","Crit Care Med. 2022 May 1;50(5):e458-e467. doi: 10.1097/CCM.0000000000005427. Epub 2022 Jan 5.","Wacker DA","Crit Care Med","2022","2022/01/04","PMC9005102","","10.1097/CCM.0000000000005427"
"39547912","Using digital health technologies to optimise antimicrobial use globally","Rawson TM, Zhu N, Galiwango R, Cocker D, Islam MS, Myall A, Vasikasin V, Wilson R, Shafiq N, Das S, Holmes AH.","Lancet Digit Health. 2024 Dec;6(12):e914-e925. doi: 10.1016/S2589-7500(24)00198-5. Epub 2024 Nov 14.","Rawson TM","Lancet Digit Health","2024","2024/11/15","","","10.1016/S2589-7500(24)00198-5"
"38541845","Implementation of the Care Bundle for the Management of Chronic Obstructive Pulmonary Disease with/without Heart Failure","Bianco A, Canepa M, Catapano GA, Marvisi M, Oliva F, Passantino A, Sarzani R, Tarsia P, Versace AG.","J Clin Med. 2024 Mar 12;13(6):1621. doi: 10.3390/jcm13061621.","Bianco A","J Clin Med","2024","2024/03/28","PMC10971568","","10.3390/jcm13061621"
"36374766","Exercise sustains the hallmarks of health","Qiu Y, Fernández-García B, Lehmann HI, Li G, Kroemer G, López-Otín C, Xiao J.","J Sport Health Sci. 2023 Jan;12(1):8-35. doi: 10.1016/j.jshs.2022.10.003. Epub 2022 Oct 29.","Qiu Y","J Sport Health Sci","2023","2022/11/14","PMC9923435","","10.1016/j.jshs.2022.10.003"
"32565445","Current and future management of non-tuberculous mycobacterial pulmonary disease (NTM-PD) in the UK","Lipman M, Cleverley J, Fardon T, Musaddaq B, Peckham D, van der Laan R, Whitaker P, White J.","BMJ Open Respir Res. 2020 Jun;7(1):e000591. doi: 10.1136/bmjresp-2020-000591.","Lipman M","BMJ Open Respir Res","2020","2020/06/23","PMC7311041","","10.1136/bmjresp-2020-000591"
"36801622","Cancers attributable to infectious agents in Italy","Collatuzzo G, La Vecchia C, Parazzini F, Alicandro G, Turati F, Di Maso M, Malvezzi M, Pelucchi C, Negri E, Boffetta P.","Eur J Cancer. 2023 Apr;183:69-78. doi: 10.1016/j.ejca.2023.01.010. Epub 2023 Jan 25.","Collatuzzo G","Eur J Cancer","2023","2023/02/21","","","10.1016/j.ejca.2023.01.010"
"32187661","Psychological interventions for people with hemophilia","Palareti L, Melotti G, Cassis F, Nevitt SJ, Iorio A.","Cochrane Database Syst Rev. 2020 Mar 18;3(3):CD010215. doi: 10.1002/14651858.CD010215.pub2.","Palareti L","Cochrane Database Syst Rev","2020","2020/03/19","PMC7080553","","10.1002/14651858.CD010215.pub2"
"34693988","Telehealth interventions: remote monitoring and consultations for people with chronic obstructive pulmonary disease (COPD)","Janjua S, Carter D, Threapleton CJ, Prigmore S, Disler RT.","Cochrane Database Syst Rev. 2021 Jul 20;7(7):CD013196. doi: 10.1002/14651858.CD013196.pub2.","Janjua S","Cochrane Database Syst Rev","2021","2021/10/25","PMC8543678","","10.1002/14651858.CD013196.pub2"
"32614473","Preoperative blood transfusions for sickle cell disease","Estcourt LJ, Kimber C, Trivella M, Doree C, Hopewell S.","Cochrane Database Syst Rev. 2020 Jul 2;7(7):CD003149. doi: 10.1002/14651858.CD003149.pub4.","Estcourt LJ","Cochrane Database Syst Rev","2020","2020/07/03","PMC7389247","","10.1002/14651858.CD003149.pub4"
"34477998","Simple Measurement of IgA Predicts Immunity and Mortality in Ataxia-Telangiectasia","Zielen S, Duecker RP, Woelke S, Donath H, Bakhtiar S, Buecker A, Kreyenberg H, Huenecke S, Bader P, Mahlaoui N, Ehl S, El-Helou SM, Pietrucha B, Plebani A, van der Flier M, van Aerde K, Kilic SS, Reda SM, Kostyuchenko L, McDermott E, Galal N, Pignata C, Pérez JLS, Laws HJ, Niehues T, Kutukculer N, Seidel MG, Marques L, Ciznar P, Edgar JDM, Soler-Palacín P, von Bernuth H, Krueger R, Meyts I, Baumann U, Kanariou M, Grimbacher B, Hauck F, Graf D, Granado LIG, Prader S, Reisli I, Slatter M, Rodríguez-Gallego C, Arkwright PD, Bethune C, Deripapa E, Sharapova SO, Lehmberg K, Davies EG, Schuetz C, Kindle G, Schubert R.","J Clin Immunol. 2021 Nov;41(8):1878-1892. doi: 10.1007/s10875-021-01090-8. Epub 2021 Sep 3.","Zielen S","J Clin Immunol","2021","2021/09/03","PMC8604875","","10.1007/s10875-021-01090-8"
"25905219","Pancreatic Islet Function Tests","Katta S, Desimone ME, Weinstock RS.","2021 Mar 16. In: Feingold KR, Anawalt B, Blackman MR, Boyce A, Chrousos G, Corpas E, de Herder WW, Dhatariya K, Dungan K, Hofland J, Kalra S, Kaltsas G, Kapoor N, Koch C, Kopp P, Korbonits M, Kovacs CS, Kuohung W, Laferrère B, Levy M, McGee EA, McLachlan R, New M, Purnell J, Sahay R, Shah AS, Singer F, Sperling MA, Stratakis CA, Trence DL, Wilson DP, editors. Endotext [Internet]. South Dartmouth (MA): MDText.com, Inc.; 2000–.","Katta S","Endotext","2000","2021/03/16","","",""
"37159055","Treatment for osteoporosis in people with beta-thalassaemia","Bhardwaj A, Swe KMM, Sinha NK.","Cochrane Database Syst Rev. 2023 May 9;5(5):CD010429. doi: 10.1002/14651858.CD010429.pub3.","Bhardwaj A","Cochrane Database Syst Rev","2023","2023/05/09","PMC10167785","","10.1002/14651858.CD010429.pub3"
"34985761","Intermittent prophylactic antibiotics for bronchiectasis","Spencer S, Donovan T, Chalmers JD, Mathioudakis AG, McDonnell MJ, Tsang A, Leadbetter P.","Cochrane Database Syst Rev. 2022 Jan 5;1(1):CD013254. doi: 10.1002/14651858.CD013254.pub2.","Spencer S","Cochrane Database Syst Rev","2022","2022/01/05","PMC8729825","","10.1002/14651858.CD013254.pub2"
"36508693","Laser therapy for retinopathy in sickle cell disease","Myint KT, Sahoo S, Thein AW, Moe S, Ni H.","Cochrane Database Syst Rev. 2022 Dec 12;12(12):CD010790. doi: 10.1002/14651858.CD010790.pub3.","Myint KT","Cochrane Database Syst Rev","2022","2022/12/12","PMC9744465","","10.1002/14651858.CD010790.pub3"
